ID,Page_name,Response_time,StartTime,EndTime
7803,02_Watchlist,0.717,26-11-2022 04:25,26-11-2022 04:25
7804,03_Logout,2.152,26-11-2022 04:26,26-11-2022 04:26
7805,01_Login,0.784,26-11-2022 04:30,26-11-2022 04:30
7806,02_Watchlist,0.711,26-11-2022 04:30,26-11-2022 04:30
7807,03_Logout,2.295,26-11-2022 04:31,26-11-2022 04:31
7808,01_Login,0.788,26-11-2022 04:35,26-11-2022 04:35
7809,02_Watchlist,0.712,26-11-2022 04:35,26-11-2022 04:35
7810,03_Logout,2.228,26-11-2022 04:36,26-11-2022 04:36
7811,01_Login,0.618,26-11-2022 04:45,26-11-2022 04:45
7812,02_Watchlist,0.723,26-11-2022 04:45,26-11-2022 04:45
7813,03_Logout,2.445,26-11-2022 04:46,26-11-2022 04:46
7814,01_Login,0.544,26-11-2022 04:50,26-11-2022 04:50
7815,02_Watchlist,0.7,26-11-2022 04:50,26-11-2022 04:50
7816,03_Logout,2.182,26-11-2022 04:51,26-11-2022 04:51
7817,01_Login,0.467,26-11-2022 04:55,26-11-2022 04:55
7818,02_Watchlist,0.719,26-11-2022 04:55,26-11-2022 04:55
7819,03_Logout,2.175,26-11-2022 04:56,26-11-2022 04:56
7820,01_Login,1.354,26-11-2022 05:05,26-11-2022 05:05
7821,02_Watchlist,0.734,26-11-2022 05:05,26-11-2022 05:05
7822,03_Logout,2.253,26-11-2022 05:06,26-11-2022 05:06
7823,01_Login,0.566,26-11-2022 05:10,26-11-2022 05:10
7824,02_Watchlist,0.626,26-11-2022 05:10,26-11-2022 05:10
7825,03_Logout,2.126,26-11-2022 05:11,26-11-2022 05:11
7826,01_Login,0.6,26-11-2022 05:15,26-11-2022 05:15
7827,02_Watchlist,0.707,26-11-2022 05:15,26-11-2022 05:15
7828,03_Logout,2.208,26-11-2022 05:16,26-11-2022 05:16
7829,01_Login,1.262,26-11-2022 05:25,26-11-2022 05:25
7830,02_Watchlist,0.732,26-11-2022 05:25,26-11-2022 05:25
7831,03_Logout,2.164,26-11-2022 05:26,26-11-2022 05:26
7832,01_Login,0.666,26-11-2022 05:30,26-11-2022 05:30
7833,02_Watchlist,0.721,26-11-2022 05:30,26-11-2022 05:30
7834,03_Logout,2.219,26-11-2022 05:31,26-11-2022 05:31
7835,01_Login,1.155,26-11-2022 05:35,26-11-2022 05:35
7836,02_Watchlist,0.712,26-11-2022 05:35,26-11-2022 05:35
7837,03_Logout,2.185,26-11-2022 05:36,26-11-2022 05:36
7838,01_Login,0.633,26-11-2022 05:40,26-11-2022 05:40
7839,02_Watchlist,0.703,26-11-2022 05:40,26-11-2022 05:40
7840,03_Logout,2.205,26-11-2022 05:41,26-11-2022 05:41
7841,01_Login,1.311,26-11-2022 05:50,26-11-2022 05:50
7842,02_Watchlist,0.726,26-11-2022 05:50,26-11-2022 05:50
7843,03_Logout,2.233,26-11-2022 05:51,26-11-2022 05:51
7844,01_Login,0.428,26-11-2022 05:55,26-11-2022 05:55
7845,02_Watchlist,0.699,26-11-2022 05:55,26-11-2022 05:55
7846,03_Logout,2.149,26-11-2022 05:56,26-11-2022 05:56
7847,01_Login,0.776,26-11-2022 06:05,26-11-2022 06:05
7848,02_Watchlist,0.724,26-11-2022 06:05,26-11-2022 06:05
7849,03_Logout,2.255,26-11-2022 06:06,26-11-2022 06:06
7850,01_Login,0.571,26-11-2022 06:15,26-11-2022 06:15
7851,02_Watchlist,0.703,26-11-2022 06:15,26-11-2022 06:15
7852,03_Logout,2.205,26-11-2022 06:16,26-11-2022 06:16
7853,01_Login,0.37,26-11-2022 06:25,26-11-2022 06:25
7854,02_Watchlist,0.709,26-11-2022 06:25,26-11-2022 06:25
7855,03_Logout,2.191,26-11-2022 06:26,26-11-2022 06:26
7856,01_Login,0.545,26-11-2022 06:30,26-11-2022 06:30
7857,02_Watchlist,0.699,26-11-2022 06:30,26-11-2022 06:30
7858,03_Logout,2.211,26-11-2022 06:31,26-11-2022 06:31
7859,01_Login,0.463,26-11-2022 06:40,26-11-2022 06:40
7860,02_Watchlist,0.702,26-11-2022 06:40,26-11-2022 06:40
7861,03_Logout,2.223,26-11-2022 06:41,26-11-2022 06:41
7862,01_Login,1.111,26-11-2022 06:50,26-11-2022 06:50
7863,02_Watchlist,0.711,26-11-2022 06:50,26-11-2022 06:50
7864,03_Logout,2.215,26-11-2022 06:51,26-11-2022 06:51
7865,01_Login,1.17,26-11-2022 06:55,26-11-2022 06:55
7866,02_Watchlist,0.718,26-11-2022 06:55,26-11-2022 06:55
7867,03_Logout,2.159,26-11-2022 06:56,26-11-2022 06:56
7868,01_Login,1.405,26-11-2022 07:05,26-11-2022 07:05
7869,02_Watchlist,0.709,26-11-2022 07:05,26-11-2022 07:05
7870,03_Logout,2.164,26-11-2022 07:06,26-11-2022 07:06
7871,01_Login,1.014,26-11-2022 07:15,26-11-2022 07:15
7872,02_Watchlist,0.71,26-11-2022 07:15,26-11-2022 07:15
7873,03_Logout,2.209,26-11-2022 07:16,26-11-2022 07:16
7874,01_Login,0.661,26-11-2022 07:25,26-11-2022 07:25
7875,02_Watchlist,0.726,26-11-2022 07:25,26-11-2022 07:25
7876,03_Logout,2.218,26-11-2022 07:26,26-11-2022 07:26
7877,01_Login,0.876,26-11-2022 07:35,26-11-2022 07:35
7878,02_Watchlist,0.722,26-11-2022 07:35,26-11-2022 07:35
7879,03_Logout,2.201,26-11-2022 07:36,26-11-2022 07:36
7880,01_Login,0.492,26-11-2022 07:40,26-11-2022 07:40
7881,02_Watchlist,0.726,26-11-2022 07:40,26-11-2022 07:40
7882,03_Logout,2.338,26-11-2022 07:41,26-11-2022 07:41
7883,01_Login,1.003,26-11-2022 07:45,26-11-2022 07:45
7884,02_Watchlist,0.706,26-11-2022 07:45,26-11-2022 07:45
7885,03_Logout,2.244,26-11-2022 07:46,26-11-2022 07:46
7886,01_Login,0.503,26-11-2022 07:55,26-11-2022 07:55
7887,02_Watchlist,0.708,26-11-2022 07:55,26-11-2022 07:55
7888,03_Logout,2.185,26-11-2022 07:56,26-11-2022 07:56
7889,01_Login,1.346,26-11-2022 08:05,26-11-2022 08:05
7890,02_Watchlist,0.718,26-11-2022 08:05,26-11-2022 08:05
7891,03_Logout,2.22,26-11-2022 08:06,26-11-2022 08:06
7892,01_Login,0.695,26-11-2022 08:10,26-11-2022 08:10
7893,02_Watchlist,0.722,26-11-2022 08:10,26-11-2022 08:10
7894,03_Logout,2.152,26-11-2022 08:11,26-11-2022 08:11
7895,01_Login,0.248,26-11-2022 08:15,26-11-2022 08:15
7896,02_Watchlist,0.713,26-11-2022 08:15,26-11-2022 08:15
7897,03_Logout,2.194,26-11-2022 08:16,26-11-2022 08:16
7898,01_Login,1.012,26-11-2022 08:25,26-11-2022 08:25
7899,02_Watchlist,0.623,26-11-2022 08:25,26-11-2022 08:25
7900,03_Logout,2.231,26-11-2022 08:26,26-11-2022 08:26
7901,01_Login,0.514,26-11-2022 08:35,26-11-2022 08:35
7902,02_Watchlist,0.721,26-11-2022 08:35,26-11-2022 08:35
7903,03_Logout,2.198,26-11-2022 08:36,26-11-2022 08:36
7904,01_Login,0.562,26-11-2022 08:45,26-11-2022 08:45
7905,02_Watchlist,0.72,26-11-2022 08:45,26-11-2022 08:45
7906,03_Logout,2.16,26-11-2022 08:46,26-11-2022 08:46
7907,01_Login,4.769,26-11-2022 08:50,26-11-2022 08:50
7908,02_Watchlist,0.714,26-11-2022 08:50,26-11-2022 08:50
7909,03_Logout,2.166,26-11-2022 08:51,26-11-2022 08:51
7910,01_Login,0.556,26-11-2022 09:00,26-11-2022 09:00
7911,02_Watchlist,0.618,26-11-2022 09:00,26-11-2022 09:00
7912,03_Logout,2.157,26-11-2022 09:01,26-11-2022 09:01
7913,01_Login,0.538,26-11-2022 09:10,26-11-2022 09:10
7914,02_Watchlist,0.709,26-11-2022 09:10,26-11-2022 09:10
7915,03_Logout,2.19,26-11-2022 09:11,26-11-2022 09:11
7916,01_Login,1.445,26-11-2022 09:20,26-11-2022 09:20
7917,02_Watchlist,0.725,26-11-2022 09:20,26-11-2022 09:20
7918,03_Logout,2.156,26-11-2022 09:21,26-11-2022 09:21
7919,01_Login,0.527,26-11-2022 09:25,26-11-2022 09:25
7920,02_Watchlist,0.716,26-11-2022 09:25,26-11-2022 09:25
7921,03_Logout,2.242,26-11-2022 09:26,26-11-2022 09:26
7922,01_Login,1.045,26-11-2022 09:30,26-11-2022 09:30
7923,02_Watchlist,0.73,26-11-2022 09:30,26-11-2022 09:30
7924,03_Logout,2.308,26-11-2022 09:31,26-11-2022 09:31
7925,01_Login,0.684,26-11-2022 09:40,26-11-2022 09:40
7926,02_Watchlist,0.711,26-11-2022 09:40,26-11-2022 09:40
7927,03_Logout,2.24,26-11-2022 09:41,26-11-2022 09:41
7928,01_Login,0.514,26-11-2022 09:45,26-11-2022 09:45
7929,02_Watchlist,0.746,26-11-2022 09:45,26-11-2022 09:45
7930,03_Logout,2.224,26-11-2022 09:46,26-11-2022 09:46
7931,01_Login,1.253,26-11-2022 09:50,26-11-2022 09:50
7932,02_Watchlist,0.707,26-11-2022 09:50,26-11-2022 09:50
7933,03_Logout,2.245,26-11-2022 09:51,26-11-2022 09:51
7934,01_Login,0.516,26-11-2022 10:00,26-11-2022 10:00
7935,02_Watchlist,0.716,26-11-2022 10:00,26-11-2022 10:00
7936,03_Logout,2.22,26-11-2022 10:01,26-11-2022 10:01
7937,01_Login,1.052,26-11-2022 10:10,26-11-2022 10:10
7938,02_Watchlist,0.711,26-11-2022 10:10,26-11-2022 10:10
7939,03_Logout,2.176,26-11-2022 10:11,26-11-2022 10:11
7940,01_Login,0.502,26-11-2022 10:20,26-11-2022 10:20
7941,02_Watchlist,0.722,26-11-2022 10:20,26-11-2022 10:20
7942,03_Logout,2.216,26-11-2022 10:21,26-11-2022 10:21
7943,01_Login,1.284,26-11-2022 10:25,26-11-2022 10:25
7944,02_Watchlist,0.704,26-11-2022 10:25,26-11-2022 10:25
7945,03_Logout,2.264,26-11-2022 10:26,26-11-2022 10:26
7946,01_Login,0.819,26-11-2022 10:30,26-11-2022 10:30
7947,02_Watchlist,0.736,26-11-2022 10:30,26-11-2022 10:30
7948,03_Logout,2.333,26-11-2022 10:31,26-11-2022 10:31
7949,01_Login,1.264,26-11-2022 10:35,26-11-2022 10:35
7950,02_Watchlist,0.746,26-11-2022 10:35,26-11-2022 10:35
7951,03_Logout,2.163,26-11-2022 10:36,26-11-2022 10:36
7952,01_Login,0.696,26-11-2022 10:45,26-11-2022 10:45
7953,02_Watchlist,0.711,26-11-2022 10:45,26-11-2022 10:45
7954,03_Logout,2.331,26-11-2022 10:46,26-11-2022 10:46
7955,01_Login,0.603,26-11-2022 10:55,26-11-2022 10:55
7956,02_Watchlist,0.712,26-11-2022 10:55,26-11-2022 10:55
7957,03_Logout,2.189,26-11-2022 10:56,26-11-2022 10:56
7958,01_Login,0.791,26-11-2022 11:00,26-11-2022 11:00
7959,02_Watchlist,0.708,26-11-2022 11:00,26-11-2022 11:00
7960,03_Logout,2.216,26-11-2022 11:01,26-11-2022 11:01
7961,01_Login,0.68,26-11-2022 11:05,26-11-2022 11:05
7962,02_Watchlist,0.727,26-11-2022 11:05,26-11-2022 11:05
7963,03_Logout,2.179,26-11-2022 11:06,26-11-2022 11:06
7964,01_Login,0.625,26-11-2022 11:15,26-11-2022 11:15
7965,02_Watchlist,0.697,26-11-2022 11:15,26-11-2022 11:15
7966,03_Logout,2.128,26-11-2022 11:16,26-11-2022 11:16
7967,01_Login,0.762,26-11-2022 11:25,26-11-2022 11:25
7968,02_Watchlist,0.899,26-11-2022 11:25,26-11-2022 11:25
7969,03_Logout,2.189,26-11-2022 11:26,26-11-2022 11:26
7970,01_Login,0.918,26-11-2022 11:35,26-11-2022 11:35
7971,02_Watchlist,0.723,26-11-2022 11:35,26-11-2022 11:35
7972,03_Logout,2.175,26-11-2022 11:36,26-11-2022 11:36
7973,01_Login,0.894,26-11-2022 11:40,26-11-2022 11:40
7974,02_Watchlist,0.716,26-11-2022 11:40,26-11-2022 11:40
7975,03_Logout,2.148,26-11-2022 11:41,26-11-2022 11:41
7976,01_Login,0.516,26-11-2022 11:50,26-11-2022 11:50
7977,02_Watchlist,0.711,26-11-2022 11:50,26-11-2022 11:50
7978,03_Logout,2.201,26-11-2022 11:51,26-11-2022 11:51
7979,01_Login,0.86,26-11-2022 11:55,26-11-2022 11:55
7980,02_Watchlist,0.708,26-11-2022 11:55,26-11-2022 11:55
7981,03_Logout,2.254,26-11-2022 11:56,26-11-2022 11:56
7982,01_Login,0.733,26-11-2022 12:00,26-11-2022 12:00
7983,02_Watchlist,0.736,26-11-2022 12:00,26-11-2022 12:00
7984,03_Logout,2.211,26-11-2022 12:01,26-11-2022 12:01
7985,01_Login,0.469,26-11-2022 12:10,26-11-2022 12:10
7986,02_Watchlist,0.712,26-11-2022 12:10,26-11-2022 12:10
7987,03_Logout,2.242,26-11-2022 12:11,26-11-2022 12:11
7988,01_Login,0.777,26-11-2022 12:20,26-11-2022 12:20
7989,02_Watchlist,0.703,26-11-2022 12:20,26-11-2022 12:20
7990,03_Logout,2.807,26-11-2022 12:21,26-11-2022 12:21
7991,01_Login,0.745,26-11-2022 12:30,26-11-2022 12:30
7992,02_Watchlist,0.73,26-11-2022 12:30,26-11-2022 12:30
7993,03_Logout,2.221,26-11-2022 12:31,26-11-2022 12:31
7994,01_Login,1.168,26-11-2022 12:35,26-11-2022 12:35
7995,02_Watchlist,0.628,26-11-2022 12:35,26-11-2022 12:35
7996,03_Logout,2.261,26-11-2022 12:36,26-11-2022 12:36
7997,01_Login,0.66,26-11-2022 12:45,26-11-2022 12:45
7998,02_Watchlist,0.724,26-11-2022 12:45,26-11-2022 12:45
7999,03_Logout,2.216,26-11-2022 12:46,26-11-2022 12:46
8000,01_Login,0.472,26-11-2022 12:55,26-11-2022 12:55
8001,02_Watchlist,0.731,26-11-2022 12:55,26-11-2022 12:55
8002,03_Logout,1.937,26-11-2022 12:56,26-11-2022 12:56
8003,01_Login,0.695,26-11-2022 01:05,26-11-2022 01:05
8004,02_Watchlist,0.735,26-11-2022 01:05,26-11-2022 01:05
8005,03_Logout,2.141,26-11-2022 01:06,26-11-2022 01:06
8006,01_Login,0.601,26-11-2022 01:15,26-11-2022 01:15
8007,02_Watchlist,0.715,26-11-2022 01:15,26-11-2022 01:15
8008,03_Logout,2.242,26-11-2022 01:16,26-11-2022 01:16
8009,01_Login,0.524,26-11-2022 01:30,26-11-2022 01:30
8010,02_Watchlist,0.718,26-11-2022 01:30,26-11-2022 01:30
8011,03_Logout,2.235,26-11-2022 01:31,26-11-2022 01:31
8012,01_Login,0.566,26-11-2022 01:35,26-11-2022 01:35
8013,02_Watchlist,0.724,26-11-2022 01:35,26-11-2022 01:35
8014,03_Logout,2.149,26-11-2022 01:36,26-11-2022 01:36
8015,01_Login,1.162,26-11-2022 01:40,26-11-2022 01:40
8016,02_Watchlist,0.63,26-11-2022 01:40,26-11-2022 01:40
8017,03_Logout,2.196,26-11-2022 01:41,26-11-2022 01:41
8018,01_Login,0.88,26-11-2022 01:45,26-11-2022 01:45
8019,02_Watchlist,0.726,26-11-2022 01:45,26-11-2022 01:45
8020,03_Logout,2.241,26-11-2022 01:46,26-11-2022 01:46
8021,01_Login,0.441,26-11-2022 01:55,26-11-2022 01:55
8022,02_Watchlist,0.705,26-11-2022 01:55,26-11-2022 01:55
8023,03_Logout,2.201,26-11-2022 01:56,26-11-2022 01:56
8024,01_Login,1.364,26-11-2022 02:00,26-11-2022 02:00
8025,02_Watchlist,0.712,26-11-2022 02:00,26-11-2022 02:00
8026,03_Logout,2.217,26-11-2022 02:01,26-11-2022 02:01
8027,01_Login,1.594,26-11-2022 02:10,26-11-2022 02:10
8028,02_Watchlist,0.722,26-11-2022 02:10,26-11-2022 02:10
8029,03_Logout,2.199,26-11-2022 02:11,26-11-2022 02:11
8030,01_Login,0.649,26-11-2022 02:15,26-11-2022 02:15
8031,02_Watchlist,0.707,26-11-2022 02:15,26-11-2022 02:15
8032,03_Logout,2.151,26-11-2022 02:16,26-11-2022 02:16
8033,01_Login,1.081,26-11-2022 02:20,26-11-2022 02:20
8034,02_Watchlist,0.724,26-11-2022 02:20,26-11-2022 02:20
8035,03_Logout,2.186,26-11-2022 02:21,26-11-2022 02:21
8036,01_Login,1.338,26-11-2022 02:25,26-11-2022 02:25
8037,02_Watchlist,0.699,26-11-2022 02:25,26-11-2022 02:25
8038,03_Logout,2.189,26-11-2022 02:26,26-11-2022 02:26
8039,01_Login,1.489,26-11-2022 02:35,26-11-2022 02:35
8040,02_Watchlist,0.707,26-11-2022 02:35,26-11-2022 02:35
8041,03_Logout,2.257,26-11-2022 02:36,26-11-2022 02:36
8042,01_Login,0.554,26-11-2022 02:45,26-11-2022 02:45
8043,02_Watchlist,0.717,26-11-2022 02:45,26-11-2022 02:45
8044,03_Logout,2.181,26-11-2022 02:46,26-11-2022 02:46
8045,01_Login,0.739,26-11-2022 02:50,26-11-2022 02:50
8046,02_Watchlist,0.722,26-11-2022 02:50,26-11-2022 02:50
8047,03_Logout,2.187,26-11-2022 02:51,26-11-2022 02:51
8048,01_Login,1.693,26-11-2022 03:00,26-11-2022 03:00
8049,02_Watchlist,0.729,26-11-2022 03:00,26-11-2022 03:00
8050,03_Logout,2.247,26-11-2022 03:01,26-11-2022 03:01
8051,01_Login,0.582,26-11-2022 03:15,26-11-2022 03:15
8052,02_Watchlist,0.738,26-11-2022 03:15,26-11-2022 03:15
8053,03_Logout,2.225,26-11-2022 03:16,26-11-2022 03:16
8054,01_Login,0.623,26-11-2022 03:25,26-11-2022 03:25
8055,02_Watchlist,0.701,26-11-2022 03:25,26-11-2022 03:25
8056,03_Logout,2.187,26-11-2022 03:26,26-11-2022 03:26
8057,01_Login,0.845,26-11-2022 03:30,26-11-2022 03:30
8058,02_Watchlist,0.711,26-11-2022 03:30,26-11-2022 03:30
8059,03_Logout,2.244,26-11-2022 03:31,26-11-2022 03:31
8060,01_Login,0.743,26-11-2022 03:35,26-11-2022 03:35
8061,02_Watchlist,0.703,26-11-2022 03:35,26-11-2022 03:35
8062,03_Logout,2.225,26-11-2022 03:36,26-11-2022 03:36
8063,01_Login,1.257,26-11-2022 03:45,26-11-2022 03:45
8064,02_Watchlist,62.931,26-11-2022 03:45,26-11-2022 03:46
8065,03_Logout,2.252,26-11-2022 03:47,26-11-2022 03:47
8066,01_Login,1.37,26-11-2022 03:55,26-11-2022 03:55
8067,02_Watchlist,0.715,26-11-2022 03:55,26-11-2022 03:55
8068,03_Logout,2.204,26-11-2022 03:56,26-11-2022 03:56
8069,01_Login,1.077,26-11-2022 04:05,26-11-2022 04:05
8070,02_Watchlist,0.704,26-11-2022 04:05,26-11-2022 04:05
8071,03_Logout,2.265,26-11-2022 04:06,26-11-2022 04:06
8072,01_Login,0.568,26-11-2022 04:15,26-11-2022 04:15
8073,02_Watchlist,0.729,26-11-2022 04:15,26-11-2022 04:15
8074,03_Logout,2.108,26-11-2022 04:16,26-11-2022 04:16
8075,01_Login,63.213,26-11-2022 04:25,26-11-2022 04:26
8076,02_Watchlist,0.668,26-11-2022 04:26,26-11-2022 04:26
8077,03_Logout,2.156,26-11-2022 04:27,26-11-2022 04:27
8078,01_Login,1.312,26-11-2022 04:35,26-11-2022 04:35
8079,02_Watchlist,0.723,26-11-2022 04:35,26-11-2022 04:35
8080,03_Logout,2.218,26-11-2022 04:36,26-11-2022 04:36
8081,01_Login,0.757,26-11-2022 04:40,26-11-2022 04:40
8082,02_Watchlist,0.703,26-11-2022 04:40,26-11-2022 04:40
8083,03_Logout,2.317,26-11-2022 04:41,26-11-2022 04:41
8084,01_Login,1.768,26-11-2022 04:50,26-11-2022 04:50
8085,02_Watchlist,0.707,26-11-2022 04:50,26-11-2022 04:50
8086,03_Logout,2.271,26-11-2022 04:51,26-11-2022 04:51
8087,01_Login,2.045,26-11-2022 05:00,26-11-2022 05:00
8088,02_Watchlist,0.718,26-11-2022 05:00,26-11-2022 05:00
8089,03_Logout,2.172,26-11-2022 05:01,26-11-2022 05:01
8090,01_Login,0.935,26-11-2022 05:10,26-11-2022 05:10
8091,02_Watchlist,0.716,26-11-2022 05:10,26-11-2022 05:10
8092,03_Logout,2.144,26-11-2022 05:11,26-11-2022 05:11
8093,01_Login,1.311,26-11-2022 05:20,26-11-2022 05:20
8094,02_Watchlist,0.704,26-11-2022 05:20,26-11-2022 05:20
8095,03_Logout,2.281,26-11-2022 05:21,26-11-2022 05:21
8096,01_Login,0.609,26-11-2022 05:25,26-11-2022 05:25
8097,02_Watchlist,0.712,26-11-2022 05:25,26-11-2022 05:25
8098,03_Logout,2.205,26-11-2022 05:26,26-11-2022 05:26
8099,01_Login,2.531,26-11-2022 05:35,26-11-2022 05:35
8100,02_Watchlist,0.701,26-11-2022 05:35,26-11-2022 05:35
8101,03_Logout,2.277,26-11-2022 05:36,26-11-2022 05:36
8102,01_Login,1.286,26-11-2022 05:45,26-11-2022 05:45
8103,02_Watchlist,0.733,26-11-2022 05:45,26-11-2022 05:45
8104,03_Logout,2.234,26-11-2022 05:46,26-11-2022 05:46
8105,01_Login,1.059,26-11-2022 05:50,26-11-2022 05:50
8106,02_Watchlist,0.725,26-11-2022 05:50,26-11-2022 05:50
8107,03_Logout,2.371,26-11-2022 05:51,26-11-2022 05:51
8108,01_Login,0.581,26-11-2022 06:00,26-11-2022 06:00
8109,02_Watchlist,0.706,26-11-2022 06:00,26-11-2022 06:00
8110,03_Logout,2.046,26-11-2022 06:01,26-11-2022 06:01
8111,01_Login,0.596,26-11-2022 06:10,26-11-2022 06:10
8112,02_Watchlist,0.73,26-11-2022 06:10,26-11-2022 06:10
8113,03_Logout,2.21,26-11-2022 06:11,26-11-2022 06:11
8114,01_Login,15.521,26-11-2022 06:20,26-11-2022 06:21
8115,02_Watchlist,14.548,26-11-2022 06:21,26-11-2022 06:21
8116,03_Logout,2.185,26-11-2022 06:21,26-11-2022 06:21
8117,01_Login,0.54,26-11-2022 06:30,26-11-2022 06:30
8118,02_Watchlist,0.724,26-11-2022 06:30,26-11-2022 06:30
8119,03_Logout,2.191,26-11-2022 06:31,26-11-2022 06:31
8120,01_Login,0.811,26-11-2022 06:40,26-11-2022 06:40
8121,02_Watchlist,0.639,26-11-2022 06:40,26-11-2022 06:40
8122,03_Logout,2.2,26-11-2022 06:41,26-11-2022 06:41
8123,01_Login,0.715,26-11-2022 06:50,26-11-2022 06:50
8124,02_Watchlist,0.703,26-11-2022 06:50,26-11-2022 06:50
8125,03_Logout,2.227,26-11-2022 06:51,26-11-2022 06:51
8126,01_Login,0.579,26-11-2022 07:00,26-11-2022 07:00
8127,02_Watchlist,0.843,26-11-2022 07:00,26-11-2022 07:00
8128,03_Logout,2.231,26-11-2022 07:01,26-11-2022 07:01
8129,01_Login,0.624,26-11-2022 07:10,26-11-2022 07:10
8130,02_Watchlist,0.708,26-11-2022 07:10,26-11-2022 07:10
8131,03_Logout,2.176,26-11-2022 07:11,26-11-2022 07:11
8132,01_Login,0.752,26-11-2022 07:20,26-11-2022 07:20
8133,02_Watchlist,0.707,26-11-2022 07:20,26-11-2022 07:20
8134,03_Logout,2.235,26-11-2022 07:21,26-11-2022 07:21
8135,01_Login,0.477,26-11-2022 07:30,26-11-2022 07:30
8136,02_Watchlist,0.639,26-11-2022 07:30,26-11-2022 07:30
8137,03_Logout,2.173,26-11-2022 07:31,26-11-2022 07:31
8138,01_Login,0.629,26-11-2022 07:40,26-11-2022 07:40
8139,02_Watchlist,0.718,26-11-2022 07:40,26-11-2022 07:40
8140,03_Logout,2.193,26-11-2022 07:41,26-11-2022 07:41
8141,01_Login,0.652,26-11-2022 07:45,26-11-2022 07:45
8142,02_Watchlist,0.733,26-11-2022 07:45,26-11-2022 07:45
8143,03_Logout,2.207,26-11-2022 07:46,26-11-2022 07:46
8144,01_Login,0.547,26-11-2022 07:55,26-11-2022 07:55
8145,02_Watchlist,0.732,26-11-2022 07:55,26-11-2022 07:55
8146,03_Logout,2.295,26-11-2022 07:56,26-11-2022 07:56
8147,01_Login,0.834,26-11-2022 08:05,26-11-2022 08:05
8148,02_Watchlist,0.727,26-11-2022 08:05,26-11-2022 08:05
8149,03_Logout,2.223,26-11-2022 08:06,26-11-2022 08:06
8150,01_Login,1.496,26-11-2022 08:10,26-11-2022 08:10
8151,02_Watchlist,0.697,26-11-2022 08:10,26-11-2022 08:10
8152,03_Logout,2.267,26-11-2022 08:11,26-11-2022 08:11
8153,01_Login,0.678,26-11-2022 08:20,26-11-2022 08:20
8154,02_Watchlist,0.727,26-11-2022 08:20,26-11-2022 08:20
8155,03_Logout,2.264,26-11-2022 08:21,26-11-2022 08:21
8156,01_Login,0.494,26-11-2022 08:30,26-11-2022 08:30
8157,02_Watchlist,0.703,26-11-2022 08:30,26-11-2022 08:30
8158,03_Logout,2.142,26-11-2022 08:31,26-11-2022 08:31
8159,01_Login,0.58,26-11-2022 08:40,26-11-2022 08:40
8160,02_Watchlist,0.706,26-11-2022 08:40,26-11-2022 08:40
8161,03_Logout,2.187,26-11-2022 08:41,26-11-2022 08:41
8162,01_Login,0.501,26-11-2022 08:50,26-11-2022 08:50
8163,02_Watchlist,0.71,26-11-2022 08:50,26-11-2022 08:50
8164,03_Logout,2.154,26-11-2022 08:51,26-11-2022 08:51
8165,01_Login,0.887,26-11-2022 08:55,26-11-2022 08:55
8166,02_Watchlist,0.731,26-11-2022 08:55,26-11-2022 08:55
8167,03_Logout,2.176,26-11-2022 08:56,26-11-2022 08:56
8168,01_Login,1.107,26-11-2022 09:05,26-11-2022 09:05
8169,02_Watchlist,0.724,26-11-2022 09:05,26-11-2022 09:05
8170,03_Logout,2.221,26-11-2022 09:06,26-11-2022 09:06
8171,01_Login,0.769,26-11-2022 09:15,26-11-2022 09:15
8172,02_Watchlist,0.737,26-11-2022 09:15,26-11-2022 09:15
8173,03_Logout,2.276,26-11-2022 09:16,26-11-2022 09:16
8174,01_Login,0.206,26-11-2022 09:25,26-11-2022 09:25
8175,02_Watchlist,0.736,26-11-2022 09:25,26-11-2022 09:25
8176,03_Logout,2.172,26-11-2022 09:26,26-11-2022 09:26
8177,01_Login,0.647,26-11-2022 09:35,26-11-2022 09:35
8178,02_Watchlist,0.709,26-11-2022 09:35,26-11-2022 09:35
8179,03_Logout,2.198,26-11-2022 09:36,26-11-2022 09:36
8180,01_Login,0.819,26-11-2022 09:45,26-11-2022 09:45
8181,02_Watchlist,0.73,26-11-2022 09:45,26-11-2022 09:45
8182,03_Logout,2.219,26-11-2022 09:46,26-11-2022 09:46
8183,01_Login,0.672,26-11-2022 09:55,26-11-2022 09:55
8184,02_Watchlist,0.715,26-11-2022 09:55,26-11-2022 09:55
8185,03_Logout,2.218,26-11-2022 09:56,26-11-2022 09:56
8186,01_Login,0.228,26-11-2022 10:05,26-11-2022 10:05
8187,02_Watchlist,0.729,26-11-2022 10:05,26-11-2022 10:05
8188,03_Logout,2.253,26-11-2022 10:06,26-11-2022 10:06
8189,01_Login,0.707,26-11-2022 10:10,26-11-2022 10:10
8190,02_Watchlist,0.727,26-11-2022 10:10,26-11-2022 10:10
8191,03_Logout,2.329,26-11-2022 10:11,26-11-2022 10:11
8192,01_Login,0.891,26-11-2022 10:20,26-11-2022 10:20
8193,02_Watchlist,0.622,26-11-2022 10:20,26-11-2022 10:20
8194,03_Logout,2.206,26-11-2022 10:21,26-11-2022 10:21
8195,01_Login,0.548,26-11-2022 10:25,26-11-2022 10:25
8196,02_Watchlist,0.731,26-11-2022 10:25,26-11-2022 10:25
8197,03_Logout,2.243,26-11-2022 10:26,26-11-2022 10:26
